station_ID,year, gear_time,depth_m,gear_lat,gear_long,agv_GT10um ,avg_LT10um,avg_totalchla,avg_ratio
20140308073,2014,8/30/14 19:38,145,55.500,-168.001,0.118,NA,0.758,0.11
20140308074,2014,8/31/14 1:31,1106,54.999,-168.002,1.525,NA,1.816,0.50
20140308075,2014,9/5/14 17:24,,55.993,-168.015,0.089,NA,0.646,0.11
20140308076,2014,9/5/14 22:46,104,56.497,-169.012,0.047,NA,0.543,0.07
20140308077,2014,9/6/14 2:40,80,56.997,-169.000,0.048,NA,0.582,0.10
20140308081,2014,9/6/14 14:54,71,57.498,-168.999,0.198,NA,1.247,0.11
20140308083,2014,9/6/14 22:03,71,57.504,-168.020,0.198,NA,0.693,0.23
20140308084,2014,9/7/14 1:20,68,58.009,-167.970,0.096,NA,1.090,0.05
20140308088,2014,9/7/14 14:37,64,58.003,-166.996,0.027,NA,0.803,0.04
20140308090,2014,9/7/14 21:45,46,58.506,-167.022,0.105,NA,1.222,0.08
20140308091,2014,9/8/14 2:35,54,58.507,-167.999,0.200,NA,0.932,0.35
20140308093,2014,9/8/14 14:58,72,58.003,-168.991,0.078,NA,1.879,0.04
20140308094,2014,9/8/14 20:41,65,58.493,-169.005,0.092,NA,1.347,0.04
20140308096,2014,9/9/14 5:15,52,59.000,-168.975,0.132,NA,1.006,0.06
20140308097,2014,9/9/14 15:00,71,58.506,-169.989,0.495,NA,2.170,0.11
20140308098,2014,9/9/14 21:09,66,59.000,-170.005,0.160,NA,1.872,0.05
20140308100,2014,9/10/14 6:22,62,59.502,-169.965,0.074,NA,1.738,0.04
20140308102,2014,9/10/14 14:56,73,59.504,-171.002,0.078,NA,0.932,0.05
20140308103,2014,9/10/14 20:30,78,58.998,-170.994,0.139,NA,1.280,0.16
20140308104,2014,9/11/14 0:45,83,58.502,-171.000,0.046,NA,0.573,0.20
20140308108,2014,9/11/14 0:15,99,58.507,-172.003,0.011,NA,0.482,0.02
20140308109,2014,9/11/14 20:58,103,58.001,-171.994,0.075,NA,0.526,0.09
20140308111,2014,9/12/14 4:20,88,58.005,-171.020,0.039,NA,0.383,0.06
20140308114,2014,9/12/14 14:56,74,58.002,-170.005,0.108,NA,0.978,0.12
20140308115,2014,9/14/14 20:06,66,57.006,-169.997,0.562,NA,1.701,0.32
20140308118,2014,9/15/14 5:23,68,57.495,-170.002,0.573,NA,2.217,0.16
20140308120,2014,9/15/14 14:38,88,57.500,-171.006,0.570,NA,1.248,0.27
20140308121,2014,9/15/14 21:08,103,56.999,-170.998,0.160,NA,0.741,0.12
20140308122,2014,9/16/14 1:45,118,57.000,-171.998,0.089,NA,0.576,0.10
20140308124,2014,9/16/14 14:38,125,56.496,-171.004,0.053,NA,0.560,0.06
20140308125,2014,9/16/14 20:45,101,56.503,-170.014,0.039,NA,0.723,0.05
20140308126,2014,9/17/14 1:02,220,56.001,-169.998,0.140,NA,0.711,0.16
20140308127,2014,9/21/14 17:26,76,56.665,-163.867,NA,NA,0.639,NA
20140308128,2014,9/21/14 20:13,71,56.887,-164.057,0.113,0.128,1.212,0.11
20140308129,2014,9/21/14 22:56,69,56.942,-163.832,NA,NA,1.084,NA
20140308130,2014,9/22/14 0:46,69,57.019,-164.214,NA,NA,1.376,NA
20140308131,2014,9/22/14 2:46,74,56.771,-164.331,NA,NA,1.162,NA
20140308132,2014,9/22/14 4:13,74,56.811,-164.581,NA,NA,0.943,NA
20140308133,2014,9/22/14 5:51,73,56.901,-164.824,NA,NA,1.009,NA
20140308134,2014,9/22/14 7:09,74,56.854,-165.120,NA,NA,1.006,NA
20140308135,2014,9/22/14 8:48,71,56.992,-165.380,NA,NA,0.907,NA
20140308136,2014,9/22/14 9:59,70.6,57.106,-165.611,NA,NA,1.392,NA
20140308137,2014,9/22/14 11:24,69,57.263,-165.750,NA,NA,1.117,NA
20140308138,2014,9/22/14 12:29,69,57.316,-166.014,NA,NA,1.128,NA
20140308139,2014,9/22/14 13:53,70,57.323,-166.321,NA,NA,1.763,NA
20140308140,2014,9/22/14 14:59,69,57.433,-166.506,NA,NA,1.683,NA
20140308141,2014,9/22/14 16:27,70,57.429,-166.809,NA,NA,1.870,NA
20140308142,2014,9/22/14 17:39,69,57.522,-167.029,0.169,0.063,2.735,0.15
20140308143,2014,9/22/14 19:03,71,57.499,-167.344,NA,NA,2.887,NA
20140308144,2014,9/22/14 20:20,71,57.501,-167.663,NA,NA,3.535,NA
20140308145,2014,9/22/14 21:44,71,57.502,-167.972,NA,NA,2.818,NA
20140308146,2014,9/22/14 23:02,71,57.518,-168.304,NA,NA,1.700,NA
20140308147,2014,9/23/14 0:30,72,57.525,-168.610,NA,NA,1.213,NA
20140308148,2014,9/23/14 2:08,70,57.650,-169.012,NA,NA,1.695,NA
20140308149,2014,9/23/14 4:23,72,57.769,-168.462,NA,NA,2.829,NA
20140308150,2014,9/23/14 6:35,71,57.829,-168.879,NA,NA,2.381,NA
20140308151,2014,9/23/14 9:52,70,58.064,-168.728,NA,NA,1.737,NA
20140308152,2014,9/23/14 12:15,66,57.932,-169.322,NA,NA,1.272,NA
20140308153,2014,9/23/14 13:18,69,57.913,-169.489,NA,NA,0.890,NA
20140308154,2014,9/23/14 14:28,71,58.048,-169.675,NA,NA,1.171,NA
20140308155,2014,9/23/14 15:51,72,58.150,-169.916,NA,NA,1.067,NA
20140308156,2014,9/23/14 16:58,72,58.282,-170.093,NA,NA,1.323,NA
20140308157,2014,9/23/14 18:20,74,58.446,-170.181,NA,NA,1.972,NA
20140308158,2014,9/23/14 19:32,73,58.617,-170.273,0.253,0.244,2.884,0.13
20140308159,2014,9/23/14 20:55,72,58.775,-170.291,NA,NA,2.575,NA
20140308160,2014,9/23/14 22:05,70,58.952,-170.321,NA,NA,2.305,NA
20140308161,2014,9/23/14 23:22,68,59.106,-170.249,NA,NA,0.992,NA
20140308162,2014,9/24/14 0:28,68,59.246,-170.412,NA,NA,1.972,NA
20140308163,2014,9/24/14 1:43,70,59.335,-170.654,NA,NA,1.055,NA
20140308164,2014,9/24/14 2:49,73,59.439,-170.908,NA,NA,1.089,NA
20140308165,2014,9/24/14 4:04,71,59.595,-170.921,NA,NA,0.796,NA
20140308166,2014,9/24/14 5:10,72,59.718,-171.127,NA,NA,0.683,NA
20140308167,2014,9/24/14 6:35,74,59.702,-171.484,NA,NA,0.773,NA
20140308168,2014,9/24/14 7:28,73,59.774,-171.452,NA,NA,0.684,NA
20140308169,2014,9/24/14 8:31,72,59.898,-171.257,NA,NA,0.554,NA
20140308170,2014,9/24/14 10:19,69,59.931,-171.675,NA,NA,0.583,NA
20140308171,2014,9/24/14 12:23,64,60.078,-171.994,NA,NA,0.478,NA
20140308172,2014,9/24/14 13:49,73,59.906,-172.162,NA,NA,0.708,NA
20140308173,2014,9/24/14 15:00,74,59.913,-172.432,NA,NA,0.823,NA
20140308174,2014,9/24/14 16:12,69,59.978,-172.743,NA,NA,0.965,NA
20140308175,2014,9/24/14 17:33,68,60.037,-173.000,0.144,0.043,1.006,0.22
20140308176,2014,9/24/14 18:43,72,60.103,-173.314,NA,NA,0.777,NA
20140308177,2014,9/24/14 20:09,71,60.251,-173.521,NA,NA,0.794,NA
20140308178,2014,9/24/14 21:24,65,60.430,-173.581,NA,NA,0.707,NA
20140308179,2014,9/24/14 22:44,68,60.570,-173.635,NA,NA,0.776,NA
20140308180,2014,9/24/14 23:54,73,60.739,-173.652,NA,NA,0.645,NA
20140308181,2014,9/25/14 1:18,81,60.909,-173.825,NA,NA,0.498,NA
20140308182,2014,9/25/14 2:23,79,61.067,-173.827,NA,NA,0.650,NA
20140308183,2014,9/25/14 3:43,75,61.250,-173.743,NA,NA,0.691,NA
20140308184,2014,9/25/14 4:48,76,61.410,-173.739,NA,NA,0.664,NA
20140308185,2014,9/25/14 5:59,74,61.559,-173.699,NA,NA,0.533,NA
20140308186,2014,9/25/14 7:11,72,61.723,-173.845,NA,NA,0.628,NA
20140308187,2014,9/25/14 8:32,73,61.865,-174.092,NA,NA,0.652,NA
20140308188,2014,9/25/14 9:35,74,61.946,-174.361,NA,NA,0.624,NA
20140308189,2014,9/25/14 10:44,76,61.974,-174.612,NA,NA,0.542,NA
20140308190,2014,9/25/14 11:28,76,62.025,-174.653,NA,NA,0.590,NA
20140308191,2014,9/25/14 12:59,69,62.198,-174.309,NA,NA,0.391,NA
20140308192,2014,9/25/14 14:51,73,62.421,-174.699,NA,NA,0.326,NA
20140308193,2014,9/25/14 19:13,80,62.203,-175.199,0.017,0.026,0.312,0.09
20140308194,2014,9/25/14 21:05,75,62.203,-174.754,NA,NA,0.445,NA
20140308195,2014,9/25/14 23:58,80,62.009,-175.061,NA,NA,0.246,NA
20140308196,2014,9/26/14 0:56,82,62.047,-175.208,NA,NA,0.416,NA
20140308197,2014,9/26/14 2:23,76,62.220,-174.875,NA,NA,0.470,NA
20140308198,2014,9/26/14 3:57,72,62.391,-174.570,NA,NA,0.436,NA
20140308199,2014,9/26/14 5:39,69,62.469,-174.093,NA,NA,0.346,NA
20140308200,2014,9/26/14 7:22,66,62.561,-173.550,NA,NA,0.381,NA
20140308201,2014,9/26/14 8:57,69,62.785,-173.495,NA,NA,0.276,NA
20140308202,2014,9/26/14 10:40,72,63.027,-173.455,NA,NA,0.569,NA
20140308203,2014,9/26/14 12:34,69,63.275,-173.083,NA,NA,0.685,NA
20140308204,2014,9/26/14 14:55,55,63.603,-172.590,NA,NA,0.320,NA
20140308205,2014,9/27/14 15:46,96,59.506,-172.996,0.050,NA,0.620,0.05
20140308207,2014,9/27/14 23:07,80,59.502,-171.985,0.087,NA,0.743,0.06
20140308209,2014,9/28/14 6:05,91,59.000,-171.987,0.136,NA,0.698,0.14
20140308210,2014,9/28/14 16:09,106,59.003,-172.997,0.048,NA,0.527,0.06
20140308212,2014,9/28/14 23:13,112,58.500,-173.003,0.253,NA,0.707,0.25
20140308213,2014,9/28/14 6:44,111,58.004,-172.999,0.462,NA,0.905,0.36
20140308215,2014,9/29/14 16:11,126,57.501,-173.012,0.074,NA,0.449,0.11
20140308216,2014,9/29/14 21:36,108,57.501,-171.998,0.067,NA,0.533,0.11
20140308218,2014,9/30/14 5:46,128,57.005,-173.011,0.042,NA,0.572,0.06
20140308219,2014,9/30/14 15:51,617,56.497,-172.003,0.196,NA,0.583,0.26
20140308220,2014,10/1/14 14:56,647,54.453,-167.382,NA,NA,2.530,NA
20140308221,2014,10/1/14 18:59,824,54.331,-167.269,NA,NA,2.000,NA
20140308222,2014,10/1/14 21:25,1672,54.181,-167.159,NA,NA,1.881,NA
20140308223,2014,10/2/14 0:51,1134,54.090,-167.061,NA,NA,1.874,NA
20140308224,2014,10/2/14 2:30,107,53.972,-166.986,NA,NA,0.941,NA
20140308225,2014,10/2/14 4:23,131,54.076,-166.623,NA,NA,2.701,NA
20140308226,2014,10/2/14 6:50,1350,54.209,-166.700,NA,NA,4.850,NA
20140308227,2014,10/2/14 11:08,504,54.454,-166.945,NA,NA,3.910,NA
20140308228,2014,10/2/14 14:27,425,54.562,-166.603,NA,NA,2.306,NA
20140308229,2014,10/2/14 17:22,547,54.433,-166.483,NA,NA,2.865,NA
20140308230,2014,10/2/14 19:47,992,54.309,-166.348,NA,NA,3.299,NA
20140308231,2014,10/2/14 22:28,566,54.243,-166.247,NA,NA,2.001,NA
20140308232,2014,10/2/14 23:40,125,54.172,-166.220,NA,NA,1.900,NA
20140308233,2014,10/3/14 2:27,110,54.312,-165.879,NA,NA,1.098,NA
20140308234,2014,10/3/14 3:32,480,54.365,-165.929,NA,NA,3.403,NA
20140308235,2014,10/3/14 6:07,533,54.476,-166.038,NA,NA,3.411,NA
20140308236,2014,10/3/14 18:18,401,54.582,-166.147,NA,NA,2.812,NA
20140308237,2014,10/3/14 9:37,277,54.691,-166.244,NA,NA,2.920,NA
20140308238,2014,10/3/14 11:42,222,54.751,-166.065,NA,NA,1.311,NA
20140308239,2014,10/3/14 13:32,166,54.807,-165.860,NA,NA,2.139,NA
20140308240,2014,10/3/14 17:36,153,54.342,-165.433,NA,NA,0.606,NA
20140308241,2014,10/3/14 19:08,167,54.377,-165.281,NA,NA,0.604,NA
20140308242,2014,10/3/14 20:29,146,54.435,-165.168,NA,NA,0.640,NA
20140308243,2014,10/3/14 22:40,50,54.444,-164.990,NA,NA,1.238,NA
20140901001,2014,9/4/14 16:30,28,63.000,-167.583,0.043,NA,1.401,0.14
20140901002,2014,9/4/14 21:42,33,63.500,-168.000,0.193,NA,2.250,0.29
20140901003,2014,9/5/14 2:31,37,64.002,-167.995,0.074,NA,1.168,0.09
20140901004,2014,9/5/14 16:00,22,64.001,-165.996,0.102,NA,0.554,0.18
20140901009,2014,9/6/14 5:41,25,63.502,-165.999,0.037,NA,0.872,0.10
20140901010,2014,9/6/14 15:59,21,62.999,-166.003,0.194,NA,0.840,0.28
20140901011,2014,9/6/14 20:25,26,63.001,-166.999,0.035,NA,1.258,0.18
20140901012,2014,9/7/14 0:35,26,63.502,-167.002,NA,NA,1.207,NA
20140901013,2014,9/7/14 4:41,33,64.002,-167.001,0.249,NA,1.350,0.34
20140901014,2014,9/7/14 15:57,21,64.102,-164.499,0.231,NA,0.999,0.19
20140901015,2014,9/7/14 20:06,24,64.102,-163.502,0.679,NA,1.225,0.37
20140901016,2014,9/8/14 0:33,19,64.167,-162.500,0.150,NA,1.509,0.10
20140901017,2014,9/8/14 4:37,17.5,63.836,-162.683,0.146,NA,0.562,0.26
20140901018,2014,,17,63.777,-163.471,0.308,NA,1.365,0.23
20140901019,2014,9/8/14 23:06,17,63.786,-164.503,1.036,NA,1.636,0.63
20140901020,2014,9/9/14 15:29,25,64.417,-165.999,0.249,NA,1.001,0.25
20140901021,2014,9/9/14 21:09,28,64.501,-166.997,0.068,NA,1.070,0.19
20140901022,2014,9/10/14 1:24,36,64.501,-167.997,0.209,NA,1.914,0.19
20140901024,2014,9/10/14 15:31,42,64.501,-168.999,2.816,NA,4.109,0.38
20140901025,2014,9/10/14 18:09,45,64.681,-169.099,1.936,NA,2.041,0.65
20140901026,2014,9/10/14 20:54,47,64.671,-169.918,1.186,NA,1.540,0.65
20140901027,2014,9/10/14 23:09,49,64.960,-169.892,0.220,NA,1.010,0.32
20140901029,2014,9/11/14 2:14,51,65.001,-169.001,7.105,NA,4.194,0.90
20140901030,2014,9/11/14 15:36,37,65.401,-168.001,0.133,NA,0.693,0.27
20140901031,2014,9/11/14 20:12,26,65.001,-167.499,0.158,NA,0.571,0.29
20140901032,2014,9/14/14 18:56,35,62.501,-167.002,0.668,NA,1.441,0.77
20140901033,2014,9/14/14 19:58,29,62.500,-168.003,0.045,NA,1.096,0.12
20140901034,2014,9/15/14 0:20,33,62.501,-169.002,NA,NA,1.768,NA
20140901035,2014,9/15/14 4:23,37,62.500,-170.004,0.027,NA,1.092,0.09
20140901036,2014,9/15/14 15:38,44,62.499,-171.000,0.039,NA,1.660,0.10
20140901037,2014,,50,62.002,-171.006,0.034,NA,0.680,0.08
20140901038,2014,,46,62.021,-169.940,0.086,NA,0.953,0.14
20140901039,2014,9/16/14 5:15,38,62.001,-169.000,0.232,NA,1.201,0.23
20140901040,2014,9/16/14 15:36,28,62.006,-167.998,0.666,NA,1.285,0.56
20140901041,2014,9/16/14 19:54,30,62.013,-167.000,0.102,NA,1.917,0.14
20140901042,2014,9/17/14 0:15,22,61.499,-166.998,2.346,NA,3.117,0.77
20140901043,2014,9/17/14 4:20,29,61.499,-168.004,0.535,NA,1.415,0.41
20140901044,2014,9/17/14 15:43,37,61.510,-169.002,0.528,NA,1.312,0.41
20140901045,2014,9/17/14 20:57,47,61.503,-170.004,0.188,NA,0.742,0.18
20140901046,2014,9/18/14 3:10,52,61.501,-171.001,0.276,NA,0.925,0.19
20140901047,2014,9/18/14 16:34,57,60.999,-171.007,0.186,NA,1.394,0.13
20140901048,2014,9/18/14 23:27,47,61.005,-170.001,0.293,NA,1.029,0.21
20140901049,2014,9/19/14 16:06,37,61.002,-169.000,1.053,NA,1.828,0.57
20140901050,2014,9/19/14 22:01,31,61.009,-168.012,1.661,NA,2.721,0.61
20140901051,2014,9/20/14 16:05,23,61.010,-166.995,2.027,NA,3.113,0.71
20140901052,2014,9/20/14 21:50,30,60.499,-168.006,2.272,NA,3.180,0.73
20140901053,2014,9/21/14 2:13,39,60.501,-169.002,NA,NA,2.013,NA
20140901054,2014,9/21/14 16:05,51,60.501,-170.001,0.169,NA,1.211,0.09
20140901055,2014,9/21/14 20:59,55,60.000,-169.999,0.075,NA,1.119,0.04
20140901056,2014,9/22/14 1:20,41,60.002,-169.000,1.310,NA,2.193,0.45
20140901057,2014,9/22/14 5:22,26,50.999,-167.999,0.461,NA,4.797,0.08
20150308001,2015,9/6/15 16:32,103,54.999,-165.001,0.159,NA,1.031,0.13
20150308002,2015,9/6/15 23:26,107,55.501,-165.001,0.232,NA,0.849,0.28
20150308003,2015,9/7/15 6:16,92,55.499,-164.002,0.020,NA,0.664,0.02
20150308004,2015,9/8/15 9:06,44,55.501,-162.998,0.273,NA,0.489,0.55
20150308005,2015,9/8/15 15:03,86,56.002,-162.994,0.049,NA,0.567,0.06
20150308006,2015,9/8/15 23:00,55,55.996,-162.009,3.071,NA,2.896,1.35
20150308007,2015,9/9/15 1:53,71,56.501,-161.989,0.188,NA,0.763,0.15
20150308008,2015,9/9/15 6:30,56,57.003,-161.992,0.907,NA,1.268,0.49
20150308009,2015,9/9/15 10:52,46,57.498,-162.001,0.999,NA,1.382,0.64
20150308010,2015,9/9/15 18:35,79,56.498,-163.000,0.068,NA,0.748,0.06
20150308011,2015,9/9/15 23:31,62,57.001,-163.004,2.154,NA,2.077,0.64
20150308012,2015,9/10/15 9:09,49,57.498,-162.999,0.726,NA,1.289,0.69
20150308013,2015,9/10/15 8:39,50,57.498,-163.997,2.422,NA,2.338,0.69
20150308014,2015,9/10/15 13:00,69,56.999,-164.004,0.150,NA,0.749,0.12
20150308015,2015,9/10/15 21:12,82,56.497,-164.011,0.035,NA,0.711,0.03
20150308016,2015,9/11/15 1:51,90,55.989,-163.986,0.029,NA,0.475,0.05
20150308017,2015,9/11/15 6:52,93,55.996,-164.998,0.016,NA,0.325,0.05
20150308018,2015,9/11/15 12:09,80,56.498,-165.003,0.162,NA,0.705,0.15
20150308019,2015,9/11/15 17:03,72,56.997,-164.997,0.147,NA,0.773,0.10
20150308020,2015,9/11/15 22:21,64,57.499,-165.012,1.414,NA,1.215,0.21
20150308021,2015,9/12/15 3:07,45,57.999,-165.002,0.371,NA,1.452,0.21
20150308022,2015,9/12/15 7:10,55,57.997,-165.997,3.069,NA,1.804,1.16
20150308023,2015,9/12/15 10:57,64,57.499,-165.999,0.181,NA,1.671,0.07
20150308024,2015,9/12/15 15:14,73,56.998,-166.003,0.253,NA,1.306,0.10
20150308025,2015,9/12/15 19:39,74,56.995,-166.997,0.317,NA,0.706,0.30
20150308026,2015,9/12/15 23:53,70,57.498,-166.999,0.280,NA,1.678,0.09
20150308027,2015,9/13/15 3:58,62,58.001,-166.997,0.183,NA,1.789,0.06
20150308028,2015,9/13/15 7:56,44,58.498,-166.994,2.268,NA,3.055,0.59
20150308029,2015,9/13/15 12:30,54,58.499,-167.996,2.254,NA,2.872,0.84
20150308030,2015,9/14/15 17:38,69,57.995,-167.997,2.145,NA,1.801,0.67
20150308031,2015,9/14/15 21:48,71,57.496,-168.000,0.237,NA,0.967,0.18
20150308032,2015,9/15/15 2:01,78,56.999,-168.007,0.649,NA,2.154,0.18
20150308033,2015,9/15/15 6:40,116,56.498,-167.993,0.223,NA,0.695,0.22
20150308034,2015,9/15/15 12:47,105,56.497,-167.000,0.126,NA,0.627,0.14
20150308035,2015,9/15/15 18:35,87,56.499,-165.994,0.191,NA,1.014,0.14
20150308036,2015,9/16/15 0:24,113,55.999,-166.000,0.032,NA,0.640,0.04
20150308037,2015,9/16/15 6:36,120,55.500,-166.000,0.100,NA,0.697,0.10
20150308038,2015,9/16/15 11:59,137,54.995,-166.003,0.172,NA,0.922,0.11
20150308039,2015,9/16/15 18:00,160,54.998,-165.996,0.287,NA,0.771,0.26
20150308040,2015,9/17/15 0:24,135,55.500,-167.007,0.071,NA,0.582,0.08
20150308041,2015,9/17/15 6:07,133,55.833,-166.999,0.056,NA,0.763,0.06
20150308042,2015,9/17/15 12:03,139,56.001,-168.008,0.119,NA,0.865,0.12
20150308043,2015,9/17/15 18:01,1230,55.995,-169.011,0.221,NA,0.957,0.17
20150308044,2015,9/18/15 1:44,143,55.500,-168.006,0.072,NA,0.966,0.07
20150308048,2015,9/25/15 19:44,67,57.014,-164.222,2.217,0.394,NA,NA
20150308064,2015,9/25/15 18:37,70,57.519,-168.273,0.243,0.796,NA,NA
20150308080,2015,9/26/15 18:40,67,59.248,-170.414,1.525,0.298,NA,NA
20150308101,2015,9/28/15 18:34,75,61.249,-173.741,0.203,0.452,NA,NA
20150308113,2015,9/30/15 6:52,74,59.501,-170.998,0.549,NA,1.106,0.31
20150308114,2015,9/30/15 10:54,76,58.997,-171.005,0.130,NA,0.847,0.10
20150308115,2015,9/30/15 14:48,82,58.501,-171.005,0.282,NA,0.643,0.46
20150308116,2015,9/30/15 18:59,88,57.999,-170.997,0.288,NA,0.996,0.28
20150308117,2015,10/3/15 11:59,1170,54.995,-167.998,0.186,NA,0.925,0.16
20150901001,2015,9/1/15 16:10,25,60.000,-168.012,0.758,NA,1.666,0.51
20150901002,2015,9/1/15 23:19,42,60.000,-168.998,0.085,NA,0.533,0.12
20150901003,2015,9/2/15 3:45,55,60.001,-169.997,0.168,NA,0.503,0.17
20150901004,2015,9/2/15 20:25,50,60.566,-170.678,0.033,NA,0.443,0.06
20150901005,2015,9/3/15 1:00,38,60.498,-169.005,0.175,NA,0.711,0.21
20150901006,2015,9/3/15 16:12,28,60.505,-167.970,0.930,NA,1.652,0.54
20150901007,2015,9/3/15 20:17,27,60.500,-167.005,1.929,NA,2.134,0.98
20150901008,2015,9/4/15 1:02,23,60.991,-167.002,2.070,NA,3.162,0.73
20150901009,2015,9/4/15 16:00,28,61.000,-168.013,0.439,NA,1.091,0.43
20150901010,2015,9/4/15 20:14,37,61.002,-169.006,0.045,NA,0.535,0.08
20150901011,2015,9/5/15 0:40,47,61.000,-169.990,0.020,NA,0.442,0.05
20150901012,2015,9/5/15 15:41,45,61.506,-170.005,0.007,NA,0.386,0.03
20150901013,2015,9/5/15 20:05,35,61.499,-169.006,0.017,NA,0.638,0.03
20150901014,2015,9/6/15 2:13,29,61.500,-167.998,0.385,NA,1.116,0.37
20150901015,2015,9/6/15 16:07,22,61.496,-167.001,0.515,NA,1.566,0.33
20150901016,2015,9/6/15 20:27,29,62.000,-167.002,0.029,NA,0.730,0.06
20150901017,2015,9/7/15 1:02,28,62.004,-168.000,0.140,NA,0.772,0.21
20150901018,2015,9/7/15 16:00,29,62.497,-167.989,0.020,NA,0.710,0.07
20150901019,2015,9/7/15 20:51,35,62.502,-167.004,0.128,NA,0.842,0.38
20150901020,2015,9/8/15 3:16,20,63.003,-166.000,0.517,NA,1.298,0.42
20150901021,2015,9/9/15 17:25,,63.008,-166.994,0.289,NA,0.689,0.62
20150901022,2015,9/9/15 21:53,34,63.056,-167.562,0.460,NA,1.307,0.72
20150901023,2015,9/11/15 16:28,45,62.255,-169.328,0.030,NA,0.678,0.05
20150901024,2015,9/11/15 20:54,38,62.002,-169.011,0.139,NA,0.979,0.15
20150901025,2015,9/12/15 2:32,33,62.497,-169.007,0.775,NA,1.014,0.75
20150901026,2015,9/12/15 16:09,32,63.524,-167.987,2.580,NA,3.171,0.80
20150901027,2015,9/12/15 20:28,25,63.497,-167.018,0.770,NA,0.623,0.18
20150901028,2015,9/13/15 0:55,25,63.500,-166.000,0.222,NA,1.304,0.16
20150901029,2015,9/13/15 16:15,36,64.022,-168.006,0.668,NA,1.641,0.28
20150901030,2015,9/13/15 20:29,32,63.995,-167.013,0.742,NA,1.499,0.38
20150901031,2015,9/14/15 1:12,22,63.999,-166.005,0.521,NA,1.477,0.42
20150901032,2015,9/14/15 15:21,20,64.041,-164.671,0.279,NA,1.138,0.20
20150901033,2015,9/15/15 1:07,21,64.099,-163.834,0.352,NA,1.043,0.24
20150901034,2015,9/15/15 4:48,22,64.100,-162.838,0.256,NA,1.246,0.17
20150901035,2015,9/15/15 17:09,27,64.505,-166.997,0.789,NA,1.437,0.46
20150901036,2015,9/15/15 23:29,36,65.002,-167.724,0.362,NA,1.368,0.36
20150901037,2015,,39,65.379,-167.996,1.676,NA,1.752,0.56
20150901038,2015,9/16/15 15:30,48,64.989,-169.144,4.089,NA,5.567,0.64
20150901039,2015,9/16/15 17:49,48,64.963,-169.894,0.906,NA,1.610,0.48
20150901040,2015,9/16/15 20:17,48,64.671,-169.923,0.551,NA,0.947,0.58
20150901041,2015,9/16/15 23:42,46,64.679,-169.103,0.621,NA,2.904,0.14
20160309001,2016,8/23/16 14:34,92,55.495,-164.004,0.042,NA,0.309,0.86
20160309002,2016,8/24/16 9:11,85,56.006,-162.986,0.097,NA,0.076,1.86
20160309003,2016,8/24/16 17:00,60,56.503,-162.027,0.184,NA,0.076,1.30
20160309004,2016,8/25/16 3:29,65,57.000,-160.994,0.269,NA,1.101,0.18
20160309005,2016,8/25/16 11:54,55,57.504,-159.993,0.256,NA,1.318,0.18
20160309006,2016,8/25/16 22:21,58,57.504,-160.995,0.113,NA,1.093,0.22
20160309007,2016,8/26/16 1:40,44,57.999,-160.982,0.634,NA,1.315,0.42
20160309008,2016,8/26/16 10:44,63,57.004,-161.998,0.112,NA,0.841,0.37
20160309009,2016,8/26/16 13:48,47,57.496,-161.997,0.264,NA,1.171,0.17
20160309010,2016,8/26/16 20:41,49,57.499,-162.999,0.422,NA,1.504,0.28
20160309013,2016,8/27/16 7:44,78,56.503,-163.007,0.062,NA,0.515,0.25
20160309014,2016,8/27/16 12:00,91,55.998,-164.005,0.028,NA,0.409,0.08
20160309015,2016,8/29/16 11:52,94,56.001,-165.004,0.086,NA,0.460,0.14
20160309016,2016,8/29/16 18:39,81,56.494,-164.013,0.081,NA,0.479,0.16
20160309017,2016,8/30/16 0:41,68,57.000,-163.999,0.235,NA,0.618,0.25
20160309018,2016,8/30/16 3:43,53,57.498,-163.995,0.079,NA,0.697,0.22
20160309019,2016,8/30/16 11:15,40,57.999,-163.018,0.742,NA,2.041,0.34
20160309020,2016,8/30/16 20:22,46,57.999,-164.006,0.267,NA,0.896,0.36
20160309021,2016,8/30/16 23:31,37,58.499,-164.009,2.720,NA,3.608,0.68
20160309022,2016,8/31/16 3:28,48,58.003,-164.997,0.319,NA,0.915,0.37
20160309023,2016,8/31/16 6:40,64,57.501,-164.994,0.163,NA,0.711,0.27
20160309024,2016,8/31/16 16:07,24,58.003,-162.009,1.085,NA,1.730,0.57
20160309025,2016,9/1/16 8:41,24,58.500,-164.999,2.432,NA,2.675,0.67
20160309026,2016,9/1/16 21:15,57,57.998,-166.002,0.407,NA,0.874,0.51
20160309028,2016,9/2/16 2:27,67,57.505,-166.004,0.068,NA,0.879,0.16
20160309029,2016,9/2/16 9:45,7,57.001,-166.000,0.030,NA,0.523,0.09
20160309030,2016,9/2/16 1:30,71,58.000,-165.032,0.176,NA,0.680,0.23
20160309031,2016,9/2/16 20:25,79,56.507,-165.001,0.159,NA,0.516,0.24
20160309033,2016,9/3/16 1:48,86,56.510,-165.987,0.090,NA,1.042,0.16
20160309034,2016,9/3/16 7:30,114,56.003,-165.993,0.047,NA,1.106,0.04
20160309035,2016,9/3/16 11:09,121,55.497,-165.995,0.042,NA,1.043,0.15
20160309036,2016,9/3/16 21:21,106,55.496,-165.014,0.213,NA,1.512,0.22
